SCHOOLYEAR_SP	DISTRICT	ASSIGNED_RA_SCHOOLCODE	ASSIGNED_RA_BLOCK	ASSIGNED_RA_TEMP_NCTETID	ASSIGNED_RA_ACTUAL_NCTETID	TEMP_NCTESID	ACTUAL_NCTESID	HP	CHANGE_T	TCH_RANDOM_DROP	CATEGORY	STU_RANDOM_DROP	MOVE_LEVEL	FINAL_RA_SAMPLE
2013	14	1407	1417	21	14028	808	146493	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	1456	146143	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	1194	145882	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	1160	146703	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	753	146252	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	860	145695	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	816	146446	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	1479	145926	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	1396	 	0	1	0	unknown	1	school	0
2013	14	1406	1415	22	14029	320	146534	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	747	146670	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	552	146374	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	461	146219	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	894	145871	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	1239	146649	0	1	0	administrative	0	class	1
2013	14	1406	1415	22	14029	210	146502	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	209	 	0	1	0	unknown	1	school	0
2013	14	1406	1415	22	14029	864	146313	0	1	0	administrative	0	class	1
2013	14	1406	1415	22	14029	813	146030	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	1516	146513	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	1011	145732	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	363	146335	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	1200	145817	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	166	146022	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	1106	145895	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	7	146893	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	350	145865	0	0	0	 	 	 	1
2013	14	1406	1415	22	14029	1256	146195	0	1	0	unknown	1	district	0
2013	14	1406	1415	22	14029	1002	146191	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	475	123368	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	78	123525	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	945	123384	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	388	123354	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	1264	123413	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	1223	123480	0	1	0	unknown	0	 	1
2013	12	1207	1204	23	12030	1243	123462	1	 	0	 	 	 	0
2013	12	1207	1204	23	12030	1209	123443	0	1	0	unknown	0	 	1
2013	12	1207	1204	23	12030	1032	123404	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	2	123498	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	68	123352	1	 	0	 	 	 	0
2013	12	1207	1204	23	12030	1557	123399	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	200	123344	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	1005	 	0	1	0	unknown	0	 	1
2013	12	1207	1204	23	12030	1355	123429	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	1222	123524	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	1128	123520	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	380	123451	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	1076	123427	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	1612	123483	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	715	123345	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	1490	123403	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	1493	123444	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	1438	123415	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	478	123369	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	844	123387	0	1	0	unknown	1	 	0
2013	12	1207	1204	23	12030	313	123447	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	493	 	1	 	0	unknown	1	school	0
2013	12	1207	1204	23	12030	1020	123490	0	0	0	 	 	 	1
2013	12	1207	1204	23	12030	322	123460	0	0	0	 	 	 	1
2013	14	1409	1420	24	14030	871	146848	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	36	144451	0	0	0	 	 	 	1
2013	14	1409	1420	24	14030	838	144129	0	0	0	 	 	 	1
2013	14	1409	1420	24	14030	1240	145955	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	708	 	0	1	0	parent	0	class	1
2013	14	1409	1420	24	14030	1190	 	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	762	 	0	1	0	parent	0	class	1
2013	14	1409	1420	24	14030	447	146044	0	1	0	parent	0	class	1
2013	14	1409	1420	24	14030	318	143795	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	1288	146782	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	1125	143916	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	1478	144330	0	0	0	 	 	 	1
2013	14	1409	1420	24	14030	86	147172	0	1	0	unknown	0	class	1
2013	14	1409	1420	24	14030	249	146818	0	0	0	 	 	 	1
2013	14	1409	1420	24	14030	1197	 	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	1184	146469	0	1	0	parent	0	class	1
2013	14	1409	1420	24	14030	1582	145678	0	0	0	 	 	 	1
2013	14	1409	1420	24	14030	440	144436	0	0	0	 	 	 	1
2013	14	1409	1420	24	14030	973	 	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	1028	143699	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	797	145686	0	0	0	 	 	 	1
2013	14	1409	1420	24	14030	1303	144237	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	1343	 	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	794	147132	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	1403	 	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	1385	145941	0	0	0	 	 	 	1
2013	14	1409	1420	24	14030	933	145873	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	553	146119	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	981	 	0	1	0	parent	0	class	1
2013	14	1409	1420	24	14030	541	 	0	1	0	unknown	1	district	0
2013	14	1409	1420	24	14030	434	 	0	1	0	unknown	1	district	0
2013	14	1409	1420	24	14030	368	 	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	1221	 	0	1	0	academic	0	class	1
2013	14	1409	1420	24	14030	109	 	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	1364	147130	0	1	0	parent	0	class	1
2013	14	1409	1420	24	14030	799	 	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	1390	146029	0	1	0	administrative	0	class	1
2013	14	1409	1420	24	14030	1024	144452	0	0	0	 	 	 	1
2013	13	1320	1306	25	 	963	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	790	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	965	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	744	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	308	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	1044	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	108	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	1247	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	1323	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	1220	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	1417	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	1483	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	920	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	1185	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	1492	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	199	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	1378	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	535	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	612	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	1409	 	0	 	1	 	 	 	0
2013	13	1320	1306	25	 	515	 	0	 	1	 	 	 	0
2013	14	1411	1421	26	14110	51	146885	0	 	1	 	 	 	0
2013	14	1411	1421	26	14110	1442	146608	0	 	1	 	 	 	0
2013	14	1411	1421	26	14110	1607	 	0	 	1	academic	0	class	0
2013	14	1411	1421	26	14110	711	146559	0	 	1	unknown	1	district	0
2013	14	1411	1421	26	14110	297	146420	0	 	1	unknown	1	school	0
2013	14	1411	1421	26	14110	187	146274	0	 	1	 	 	 	0
2013	14	1411	1421	26	14110	1475	145851	0	 	1	 	 	 	0
