SCHOOLYEAR_SP	NCTESID	DISTRICT	BEH01	BEH02	BEH03	BUL01	BUL02	CAP01	CAP02	CAP03	CAP04	CAR01	CAR02	CAR03	CHA01	CHA02	CHA03	CHA04	CLA01	CLA02	CLA03	CLA04	CNF01	CNF02	CNF03	CNF04	CNF05	CSL01	CSL02	CSL03	CTL01	CTL02	CTL03	EFF01	EFF02	EFF03	EFF04	EFF05	EFF06	EXH01	EXH02	EXH03	HAP01	HAP02	LOM01	LOM02	LOM03	MAT01	MAT02	MTL01	NVE01	NVE02	NVE03	NVE04	OIN01	PAE01	PAE02	PAE03	PAE04	PAE05	PER01	PER02	PER03	SES01	SES02	SES03_2011	SES03_2012	SES04_2011_2012	SES04_2013	SES05_2011	SES05_2012	SES05_2013	SES06	SES07	SES08	SES09	SES10	SES11	SES12	TSP01
2011	140405	14	4	3	4	999	999	4	3	5	5	5	5	5	3	5	5	3	2	5	4	3	2	4	4	4	4	3	4	4	3	4	3	5	4	1	999	999	999	1	1	2	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	1	4	3	2	2	1	999	1	999	2	999	999	999	999	999	999	999	999	999	4
2011	140406	14	4	4	2	999	999	5	998	3	5	5	5	5	5	998	4	1	5	5	3	5	5	5	5	5	4	5	4	5	3	1	3	5	1	1	999	999	999	1	5	5	999	999	999	999	999	3	998	999	999	999	999	999	999	999	999	999	999	999	5	4	1	2	3	3	999	3	999	1	999	999	999	999	999	999	999	999	999	1
2012	140406	14	3	3	2	4	1	4	2	5	5	5	5	4	5	5	5	4	5	4	4	2	5	4	5	5	5	2	4	5	4	1	5	5	998	999	5	4	4	1	1	4	5	1	5	5	5	3	3	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	8	4	999	999	1	999	1	1	0	0	0	1	0	5
2011	140407	14	4	998	1	999	999	3	3	3	3	5	4	4	5	998	1	998	5	3	4	5	4	4	5	5	2	5	4	4	3	1	3	4	998	998	999	999	999	1	1	1	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	3	4	1	998	998	998	999	998	999	998	999	999	999	999	999	999	999	999	999	2
2011	140408	14	5	1	1	999	999	998	4	3	5	5	5	2	4	4	4	4	4	4	1	4	5	4	4	5	4	5	4	3	4	2	4	4	5	1	999	999	999	2	3	4	999	999	999	999	999	5	4	999	999	999	999	999	999	999	999	999	999	999	4	4	2	2	1	2	999	2	999	3	999	999	999	999	999	999	999	999	999	5
2011	140409	14	3	4	4	999	999	4	1	3	3	3	3	2	4	4	3	3	4	4	5	4	5	4	5	5	3	3	4	3	3	2	3	5	5	1	999	999	999	1	1	3	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	2	5	999	3	999	3	999	999	999	999	999	999	999	999	999	5
2011	140410	14	5	1	1	999	999	5	3	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	4	1	4	5	5	1	999	999	999	1	5	5	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	5	4	3	3	2	3	999	3	999	1	999	999	999	999	999	999	999	999	999	5
2012	140410	14	5	3	1	4	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	3	5	5	999	5	5	5	1	5	3	5	1	5	5	5	3	1	999	999	999	999	999	999	999	999	999	999	999	5	5	2	3	999	999	5	3	999	999	4	999	1	1	0	0	0	0	0	5
2011	140411	14	4	2	2	999	999	2	1	3	3	4	4	4	4	5	4	5	4	3	3	998	4	3	5	5	4	3	5	4	3	2	4	4	4	1	999	999	999	4	1	998	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	3	5	1	3	2	7	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2012	140411	14	4	2	2	2	3	4	3	5	4	5	4	4	5	5	4	4	4	4	4	4	4	5	5	5	4	4	4	5	4	3	2	5	5	999	5	3	4	1	1	1	4	2	5	4	4	4	1	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	999	999	9	4	999	999	4	999	1	1	0	0	0	0	0	5
2011	140412	14	5	1	1	999	999	2	3	4	3	5	5	1	5	5	5	5	2	2	2	3	3	2	3	4	1	3	5	3	4	1	2	3	3	1	999	999	999	1	1	3	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	4	3	1	2	2	6	999	3	999	2	999	999	999	999	999	999	999	999	999	3
2012	140412	14	3	2	3	5	1	3	3	1	3	4	998	1	3	3	998	2	3	2	3	3	3	3	5	3	2	1	4	2	2	3	2	3	3	999	998	2	3	1	1	1	3	998	2	2	3	2	3	999	999	999	999	999	999	999	999	999	999	999	3	4	2	2	999	999	998	2	999	999	2	999	1	0	0	0	0	0	0	5
2011	140413	14	3	2	2	999	999	5	4	5	3	5	5	5	3	5	4	3	3	4	4	5	5	5	5	5	3	4	4	5	4	2	4	4	5	1	999	999	999	1	5	5	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	3	3	2	2	2	6	999	1	999	3	999	999	999	999	999	999	999	999	999	5
2011	140414	14	4	4	4	999	999	4	5	4	4	5	4	5	5	5	5	5	4	5	5	5	5	5	5	5	4	5	5	2	4	4	4	4	4	3	999	999	999	1	1	2	999	999	999	999	999	4	4	999	999	999	999	999	999	999	999	999	999	999	3	5	4	1	2	1	999	3	999	2	999	999	999	999	999	999	999	999	999	5
2011	140415	14	4	2	2	999	999	2	1	5	3	5	5	5	5	3	3	4	5	5	4	4	3	4	5	5	4	4	5	5	5	1	4	5	4	1	999	999	999	1	1	4	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	4	4	2	3	2	7	999	4	999	1	999	999	999	999	999	999	999	999	999	3
2011	140416	14	5	1	1	999	999	4	4	4	5	5	5	5	4	5	2	5	5	5	5	3	5	4	5	5	5	3	1	5	3	5	2	4	5	1	999	999	999	1	1	5	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	4	4	3	3	2	1	999	4	999	2	999	999	999	999	999	999	999	999	999	4
2011	140417	14	5	1	1	999	999	5	3	4	4	5	5	3	5	5	4	4	5	4	5	5	5	5	5	5	3	2	4	4	4	1	4	5	4	1	999	999	999	1	1	3	999	999	999	999	999	1	3	999	999	999	999	999	999	999	999	999	999	999	1	4	1	2	2	4	999	4	999	1	999	999	999	999	999	999	999	999	999	4
2012	140417	14	4	2	2	2	2	5	4	3	4	5	5	3	5	4	5	5	5	5	5	5	5	5	5	4	4	3	3	5	5	2	4	5	5	999	5	4	5	1	1	4	3	1	4	4	4	3	2	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	6	4	999	999	4	999	1	1	0	0	0	0	0	5
2011	140418	14	5	2	1	999	999	3	2	5	4	4	5	5	5	5	5	4	5	4	5	5	5	5	5	5	3	4	5	4	5	2	4	5	5	1	999	999	999	1	1	4	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	4	5	1	3	2	7	999	3	999	3	999	999	999	999	999	999	999	999	999	4
2011	140419	14	5	3	2	999	999	4	3	4	3	5	5	3	5	5	5	5	5	5	3	3	5	5	5	5	3	5	5	4	4	2	4	5	5	1	999	999	999	5	998	998	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	998	998	998	999	998	999	998	999	999	999	999	999	999	999	999	999	5
2011	140420	14	4	2	2	999	999	5	4	5	5	5	5	4	5	5	4	5	998	5	4	5	4	5	5	4	4	3	5	5	3	2	4	5	5	3	999	999	999	1	1	4	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	3	4	999	4	999	2	999	999	999	999	999	999	999	999	999	3
2011	140421	14	5	1	1	999	999	5	4	5	3	5	5	5	5	5	2	2	5	5	1	4	5	4	5	5	5	4	3	3	3	3	3	3	3	1	999	999	999	1	4	4	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	4	3	1	3	2	5	999	2	999	1	999	999	999	999	999	999	999	999	999	3
2011	140423	14	4	2	2	999	999	5	1	5	3	3	4	3	3	5	5	5	1	2	2	3	4	3	5	5	1	5	3	5	3	5	1	5	4	1	999	999	999	1	4	998	999	999	999	999	999	1	5	999	999	999	999	999	999	999	999	999	999	999	5	5	2	3	2	2	999	4	999	1	999	999	999	999	999	999	999	999	999	2
2011	140424	14	5	3	998	999	999	3	2	998	3	998	4	998	4	998	4	4	4	3	5	3	4	3	3	4	3	2	3	3	5	2	998	3	5	5	999	999	999	998	1	998	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	3	1	3	2	998	999	4	999	1	999	999	999	999	999	999	999	999	999	998
2011	140425	14	3	3	3	999	999	3	1	2	3	5	5	3	3	3	5	1	5	3	4	4	5	4	3	5	3	2	4	1	5	4	2	5	5	1	999	999	999	1	1	2	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	2	3	1	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2012	140425	14	3	5	1	3	1	3	3	5	3	4	3	1	1	5	4	3	4	4	3	5	5	4	5	3	5	1	5	3	3	5	3	5	5	999	5	5	5	1	1	5	4	1	3	5	5	5	1	999	999	999	999	999	999	999	999	999	999	999	3	5	1	2	999	999	4	4	999	999	4	999	1	1	0	0	0	0	0	1
2011	140427	14	2	5	2	999	999	5	1	1	1	2	5	5	2	5	5	4	1	4	5	1	5	1	5	5	5	2	4	2	1	5	1	4	5	4	999	999	999	1	1	5	999	999	999	999	999	1	4	999	999	999	999	999	999	999	999	999	999	999	4	5	1	2	3	4	999	1	999	1	999	999	999	999	999	999	999	999	999	2
2011	140429	14	4	2	1	999	999	5	4	4	5	4	5	5	4	4	4	4	5	5	5	5	5	4	5	4	4	4	4	5	4	2	3	4	5	3	999	999	999	1	1	998	999	999	999	999	999	1	4	999	999	999	999	999	999	999	999	999	999	999	5	4	1	1	2	2	999	3	999	2	999	999	999	999	999	999	999	999	999	5
2011	140430	14	4	4	1	999	999	4	2	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	4	5	4	4	5	4	2	2	4	5	4	2	999	999	999	5	5	1	999	999	999	999	999	2	1	999	999	999	999	999	999	999	999	999	999	999	4	4	4	2	3	4	999	4	999	2	999	999	999	999	999	999	999	999	999	4
2011	140431	14	4	2	2	999	999	3	2	3	3	5	4	2	3	3	3	1	4	3	3	3	5	3	3	3	2	2	2	4	3	2	1	3	4	4	999	999	999	1	1	1	999	999	999	999	999	998	2	999	999	999	999	999	999	999	999	999	999	999	3	3	2	2	2	1	999	3	999	2	999	999	999	999	999	999	999	999	999	4
2011	140432	14	4	1	1	999	999	4	3	4	3	5	5	4	5	5	5	1	4	5	4	4	5	5	4	5	3	3	3	4	4	4	3	5	5	1	999	999	999	1	1	5	999	999	999	999	999	2	2	999	999	999	999	999	999	999	999	999	999	999	1	5	1	2	3	1	999	4	999	3	999	999	999	999	999	999	999	999	999	4
2011	140434	14	5	2	1	999	999	4	3	5	5	5	5	5	4	5	5	4	5	5	3	5	4	4	4	4	2	5	5	3	5	2	4	3	4	1	999	999	999	1	1	4	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	4	3	2	3	3	2	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2011	140435	14	4	998	1	999	999	5	3	3	3	5	5	2	4	4	5	3	5	5	4	4	4	4	5	5	2	3	3	4	3	3	3	3	4	4	999	999	999	1	1	4	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	4	4	1	2	2	1	999	2	999	1	999	999	999	999	999	999	999	999	999	4
2011	140438	14	5	1	1	999	999	4	4	5	4	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	4	5	3	5	4	4	3	5	5	1	999	999	999	4	4	2	999	999	999	999	999	4	4	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	3	7	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	140439	14	5	1	1	999	999	5	2	2	5	5	5	5	3	5	4	3	4	5	3	5	5	4	5	4	4	3	3	4	2	1	4	5	5	1	999	999	999	1	1	5	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	3	4	1	2	2	7	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	140442	14	4	2	2	999	999	4	1	3	1	5	5	3	5	3	5	5	5	5	5	5	5	4	5	5	3	1	4	5	4	1	5	3	4	1	999	999	999	1	1	4	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	3	4	3	3	2	7	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	140443	14	4	2	1	999	999	4	3	5	3	5	5	3	3	5	5	5	5	5	3	3	5	5	5	5	4	4	5	5	3	2	3	5	5	1	999	999	999	3	1	1	999	999	999	999	999	1	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	2	6	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	140444	14	5	1	1	999	999	5	5	4	4	5	5	4	5	4	5	4	4	4	5	5	5	4	4	4	3	4	2	4	5	2	4	5	5	1	999	999	999	1	1	2	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	2	7	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	140445	14	4	4	5	999	999	5	5	5	3	5	5	4	5	4	5	4	4	5	5	5	5	4	4	5	4	4	5	5	4	5	4	4	4	4	999	999	999	5	4	3	999	999	999	999	999	4	4	999	999	999	999	999	999	999	999	999	999	999	4	5	4	2	1	1	999	1	999	1	999	999	999	999	999	999	999	999	999	4
2011	140446	14	5	1	1	999	999	4	998	5	3	4	4	3	5	5	5	5	4	3	3	4	5	3	4	4	3	1	1	3	4	2	2	5	2	1	999	999	999	1	1	3	999	999	999	999	999	3	4	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	3	1	999	2	999	2	999	999	999	999	999	999	999	999	999	5
2011	140447	14	5	2	1	999	999	5	4	5	4	5	5	3	4	5	5	4	4	5	4	4	5	4	5	4	3	2	4	5	4	3	3	5	5	1	999	999	999	1	1	4	999	999	999	999	999	2	2	999	999	999	999	999	999	999	999	999	999	999	4	5	1	2	1	4	999	3	999	1	999	999	999	999	999	999	999	999	999	5
2011	140448	14	4	2	2	999	999	4	3	4	4	5	4	4	5	4	3	5	4	4	5	4	4	5	4	4	3	3	4	4	3	2	3	5	5	1	999	999	999	1	1	3	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	4	4	2	3	2	6	999	3	999	1	999	999	999	999	999	999	999	999	999	5
2011	140449	14	5	1	1	999	999	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	3	2	4	5	5	1	999	999	999	1	1	1	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	1	4	1	3	2	7	999	2	999	1	999	999	999	999	999	999	999	999	999	5
2012	140449	14	5	1	1	2	1	5	5	4	4	5	5	5	5	5	5	4	4	5	4	4	4	5	5	5	4	3	5	5	4	2	4	5	5	999	4	5	4	1	1	1	5	1	5	5	5	4	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	5	2	999	999	4	999	1	1	0	0	0	0	0	4
2012	140450	14	3	3	2	1	1	4	4	5	5	5	5	4	5	4	5	3	4	2	5	2	5	4	5	3	1	3	5	2	3	4	5	4	2	999	3	3	5	1	4	5	5	1	4	5	4	3	1	999	999	999	999	999	999	999	999	999	999	999	3	3	5	3	999	999	3	4	999	999	3	999	1	1	0	0	0	0	0	4
2011	140451	14	5	1	1	999	999	4	3	4	5	5	5	4	3	5	4	2	5	5	5	4	4	3	5	5	4	4	3	5	4	1	4	4	5	1	999	999	999	1	1	1	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	1	4	1	3	1	6	999	3	999	1	999	999	999	999	999	999	999	999	999	4
2011	140452	14	4	3	1	999	999	4	1	4	3	4	5	5	4	5	3	4	4	5	1	3	5	4	5	5	3	3	4	5	4	2	4	3	3	1	999	999	999	5	1	4	999	999	999	999	999	2	1	999	999	999	999	999	999	999	999	999	999	999	5	2	1	3	2	998	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	140453	14	5	2	1	999	999	3	5	4	5	3	3	3	4	5	3	4	4	3	4	4	4	2	3	4	4	4	2	2	5	2	3	4	4	2	999	999	999	2	3	3	999	999	999	999	999	2	3	999	999	999	999	999	999	999	999	999	999	999	4	4	3	1	2	3	999	3	999	2	999	999	999	999	999	999	999	999	999	5
2011	140455	14	4	2	3	999	999	5	3	5	2	3	5	5	3	4	5	1	3	3	3	3	5	5	5	5	3	5	5	4	3	2	3	4	4	1	999	999	999	4	4	2	999	999	999	999	999	2	3	999	999	999	999	999	999	999	999	999	999	999	4	5	1	3	3	1	999	1	999	3	999	999	999	999	999	999	999	999	999	5
2011	140456	14	5	1	1	999	999	5	3	3	3	5	5	5	5	1	3	5	4	4	5	1	5	5	5	5	5	5	3	4	3	4	2	5	5	1	999	999	999	1	1	4	999	999	999	999	999	2	3	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	2	4	999	4	999	3	999	999	999	999	999	999	999	999	999	3
2011	140457	14	5	1	1	999	999	4	3	5	4	5	5	5	5	5	5	5	4	4	4	5	5	5	4	5	3	3	4	5	4	2	3	5	5	1	999	999	999	1	998	1	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	2	7	999	3	999	1	999	999	999	999	999	999	999	999	999	4
2012	140457	14	5	5	1	4	3	4	3	4	4	5	4	4	5	5	5	5	4	4	3	4	5	4	4	4	3	4	4	4	3	3	3	4	5	999	4	4	4	1	1	4	3	1	4	3	3	2	1	999	999	999	999	999	999	999	999	999	999	999	4	5	1	3	999	999	10	3	999	999	4	999	1	1	0	0	0	0	0	5
2011	140458	14	5	1	1	999	999	5	4	4	5	4	5	5	5	4	5	4	5	4	4	5	4	4	5	5	5	4	5	5	5	1	3	5	5	1	999	999	999	1	1	5	999	999	999	999	999	1	3	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	2	2	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	140459	14	4	3	2	999	999	4	1	1	4	998	5	2	5	1	1	3	5	5	5	1	5	5	5	4	4	1	5	3	5	3	4	2	1	4	999	999	999	1	1	4	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	4	5	5	3	1	7	999	2	999	1	999	999	999	999	999	999	999	999	999	5
2011	140460	14	4	2	2	999	999	3	3	3	3	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	3	3	2	2	4	4	1	999	999	999	1	3	4	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	4	5	1	3	1	2	999	4	999	998	999	999	999	999	999	999	999	999	999	4
2011	140461	14	5	1	1	999	999	4	2	3	3	4	5	3	4	5	5	5	5	4	3	4	5	5	5	5	3	3	3	4	3	3	2	4	4	3	999	999	999	1	1	2	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	4	5	3	3	2	998	999	2	999	2	999	999	999	999	999	999	999	999	999	5
2011	140462	14	5	1	1	999	999	4	4	998	5	5	5	5	5	5	5	4	5	4	5	5	4	5	5	5	5	4	4	5	3	5	4	5	5	1	999	999	999	1	4	4	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	2	6	999	2	999	1	999	999	999	999	999	999	999	999	999	5
2011	140463	14	4	2	4	999	999	3	5	5	5	2	5	5	5	5	5	5	5	4	1	4	5	4	5	5	5	4	5	5	4	4	5	5	4	2	999	999	999	1	1	5	999	999	999	999	999	5	3	999	999	999	999	999	999	999	999	999	999	999	5	4	1	1	1	1	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2012	140463	14	5	998	1	998	4	5	998	5	5	4	5	5	5	5	3	5	5	5	998	5	5	5	5	5	4	5	5	5	4	1	4	5	5	999	5	5	5	1	1	4	4	1	3	5	5	4	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	999	999	6	4	999	999	2	999	1	0	0	0	0	0	0	5
2011	140464	14	3	3	2	999	999	2	3	3	5	3	4	3	5	3	3	3	3	4	3	5	5	5	5	3	4	1	5	3	5	3	5	5	5	3	999	999	999	2	5	3	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	3	3	5	3	3	7	999	1	999	1	999	999	999	999	999	999	999	999	999	4
2011	140466	14	2	998	1	999	999	3	5	3	5	4	4	998	5	5	5	4	5	5	5	5	5	3	5	5	4	3	3	5	3	3	998	4	998	998	999	999	999	1	1	1	999	999	999	999	999	5	998	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	1	2	999	4	999	2	999	999	999	999	999	999	999	999	999	4
2011	140467	14	4	2	2	999	999	5	3	3	3	5	5	3	5	5	3	3	3	5	5	3	3	5	5	5	3	2	5	4	3	3	3	5	4	1	999	999	999	5	1	5	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	2	1	999	2	999	2	999	999	999	999	999	999	999	999	999	5
2011	140468	14	5	2	2	999	999	5	2	5	4	4	5	5	4	5	4	5	5	5	5	5	5	5	5	5	4	4	4	5	4	3	4	5	5	1	999	999	999	1	1	4	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	2	6	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2012	140468	14	5	1	1	1	1	4	2	5	4	5	5	4	5	5	5	5	4	5	4	4	5	5	5	5	3	4	5	5	4	3	3	5	5	999	5	5	5	1	1	2	4	1	4	4	3	5	2	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	9	4	999	999	4	999	1	1	0	0	0	0	0	5
2011	140469	14	5	1	1	999	999	4	3	5	4	5	5	4	5	5	4	5	5	5	5	4	5	4	4	4	5	3	3	4	4	2	4	5	4	1	999	999	999	1	1	1	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	5	5	2	3	2	2	999	2	999	3	999	999	999	999	999	999	999	999	999	5
2011	140470	14	5	2	1	999	999	4	3	3	3	5	1	5	5	5	5	5	4	5	3	5	5	4	5	5	3	5	4	4	4	1	998	5	5	1	999	999	999	1	1	5	999	999	999	999	999	2	2	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	2	7	999	4	999	1	999	999	999	999	999	999	999	999	999	4
2012	140470	14	4	2	2	2	1	5	4	3	4	5	5	3	4	5	4	4	4	5	5	5	4	5	5	5	4	4	5	5	4	2	3	4	4	999	4	4	4	1	1	3	3	1	4	3	5	3	2	999	999	999	999	999	999	999	999	999	999	999	5	4	2	3	999	999	5	4	999	999	4	999	1	1	0	0	0	0	0	5
2011	140471	14	4	2	1	999	999	3	3	5	4	5	5	5	5	5	5	4	5	5	5	3	5	5	5	5	5	4	4	5	4	2	4	4	5	1	999	999	999	1	1	3	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	3	4	2	3	2	7	999	3	999	2	999	999	999	999	999	999	999	999	999	4
2011	140472	14	5	5	1	999	999	5	3	3	4	3	5	4	4	5	5	4	4	4	5	5	4	3	5	4	1	3	3	4	3	4	1	5	5	1	999	999	999	1	1	5	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	3	1	3	2	3	999	4	999	1	999	999	999	999	999	999	999	999	999	4
2011	140473	14	5	1	1	999	999	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	4	5	5	5	4	5	5	4	4	4	5	5	1	999	999	999	4	1	4	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	2	7	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	140474	14	4	1	1	999	999	3	3	5	2	5	5	4	4	5	3	3	4	4	4	4	5	4	4	5	3	3	3	4	4	2	4	3	4	2	999	999	999	998	998	998	999	999	999	999	999	2	2	999	999	999	999	999	999	999	999	999	999	999	5	4	2	998	998	998	999	998	999	998	999	999	999	999	999	999	999	999	999	5
2011	140476	14	3	3	3	999	999	3	2	4	5	4	5	5	5	5	5	3	5	3	2	3	4	2	5	5	5	4	3	5	3	1	3	3	4	2	999	999	999	5	5	4	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	5	3	2	2	2	1	999	2	999	2	999	999	999	999	999	999	999	999	999	5
2011	140477	14	3	4	3	999	999	4	3	3	3	5	5	4	4	5	5	4	4	5	4	5	5	5	5	5	5	4	3	3	3	2	4	5	4	1	999	999	999	1	1	4	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	1	4	1	3	1	2	999	3	999	1	999	999	999	999	999	999	999	999	999	5
2011	140478	14	5	1	1	999	999	5	4	5	4	5	5	5	4	4	5	4	4	5	3	4	5	5	5	5	4	3	3	3	3	1	4	5	5	2	999	999	999	5	1	2	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	5	2	3	2	7	999	2	999	1	999	999	999	999	999	999	999	999	999	5
2011	140479	14	5	1	1	999	999	4	4	5	4	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	4	3	5	5	4	1	4	5	4	1	999	999	999	1	1	4	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	1	2	999	3	999	1	999	999	999	999	999	999	999	999	999	5
2011	140480	14	4	1	1	999	999	3	1	4	3	4	5	2	2	4	4	3	4	3	3	3	3	2	2	3	2	1	3	3	4	3	3	3	2	1	999	999	999	1	1	1	999	999	999	999	999	2	2	999	999	999	999	999	999	999	999	999	999	999	3	4	3	2	3	1	999	2	999	2	999	999	999	999	999	999	999	999	999	2
2011	140481	14	2	5	5	999	999	5	1	3	5	3	3	5	5	5	5	5	4	5	5	3	4	4	5	3	5	3	4	4	1	5	1	5	5	1	999	999	999	1	4	4	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	1	3	2	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2012	140481	14	3	5	3	2	1	3	3	3	3	3	5	1	4	4	3	2	3	4	4	3	4	3	3	3	3	2	5	4	1	4	1	5	5	999	4	5	5	1	1	5	3	1	3	4	5	3	1	999	999	999	999	999	999	999	999	999	999	999	3	5	1	2	999	999	7	4	999	999	1	999	1	0	1	0	0	1	0	4
2011	140482	14	5	1	1	999	999	5	3	4	4	5	5	3	5	4	4	4	4	5	5	3	4	5	3	5	5	5	3	5	5	1	3	5	4	1	999	999	999	1	4	3	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	2	1	999	2	999	2	999	999	999	999	999	999	999	999	999	4
2011	140483	14	5	2	2	999	999	4	3	5	4	3	5	4	5	5	4	3	5	5	4	4	5	4	5	5	4	4	5	4	4	2	4	5	4	1	999	999	999	1	1	4	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	3	2	999	2	999	2	999	999	999	999	999	999	999	999	999	5
2011	140484	14	4	1	1	999	999	3	1	2	3	4	5	1	2	3	5	2	3	5	4	4	4	5	5	3	4	1	4	4	1	4	1	4	2	3	999	999	999	3	3	3	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	2	5	999	3	999	2	999	999	999	999	999	999	999	999	999	5
2011	140485	14	5	1	1	999	999	5	2	5	5	3	5	1	4	5	4	5	5	4	3	4	5	4	4	4	998	2	4	4	5	1	4	5	5	2	999	999	999	1	1	1	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	2	2	999	2	999	1	999	999	999	999	999	999	999	999	999	4
